Text,Author,Date
"@0hWell__ @pmartin_UdeM 🎯 👍🏻 😉 À cause de professeurs comme lui, je n’encourage pas ma fille d’aller à l’université!",Sternschnuppe 🇨🇦🇩🇪,Mon Oct 21 10:21:11 +0000 2024
"@albanais2424 @CyrilleDaclinat Alors pour le milieu d’entreprise je n’affirmerais pas, par contre des réunions uniquement où des « racisés » (terme de fdp) étaient acceptés en université / fac &amp; en France c’est très courant.",𓆄 Nibiruson 𓆄,Mon Oct 21 10:20:40 +0000 2024
"@ggalvezbehar @FHUMA_ULille Non, l'entrée est bien sûr ouverte à tous les étudiants et le personnel de l'Université de Lille ! Au plaisir de vous y voir ce soir !",AEH Lille,Mon Oct 21 10:19:30 +0000 2024
"@i24NEWS_FR Voor la situation a l'universite : cours, intervenants, syndicats,  choix des memoires, sujets de these, seminaires...",lelijwa 🎗,Mon Oct 21 10:16:59 +0000 2024
"Ravie d'avoir rencontré les partenaires et mécènes de la #MissionBougainville, projet passionnant d'étude du microbiome de l'océan par des étudiants de @Sorbonne_Univ_. Une mission au service de l'intérêt général, créatrice de liens forts entre l’université et le monde maritime ! https://t.co/3tl55q39Mu",Nathalie Drach-Temam,Mon Oct 21 10:16:11 +0000 2024
"#MT180 | C'est le Jour J ! Vous êtes doctorant ou jeune docteur et vous souhaitez participer au concours Ma Thèse en 180 secondes ?
Ne manquez pas la réunion d’information qui aura lieu aujourd'hui, le 21 octobre à 17h30. 
Plus d'infos @mt180fr ➡ https://t.co/YTxuoNln02 https://t.co/5CbK7DNz3c",Université Paris Cité,Mon Oct 21 10:15:00 +0000 2024
"#EBAD_UCAD
Professeur Djibril DIAKHATE élu Directeur de l’École des Bibliothécaires, Archivistes et Documentalistes @EbadUcad 

Après avoir exercé pendant six ans les fonctions de directeur des études, il succède au Professeur Moustapha MBENGUE, et la passation de service a eu https://t.co/tV14jNhKRE",Université Cheikh Anta Diop de Dakar,Mon Oct 21 10:14:41 +0000 2024
"La Maison @inter_univlille met à l'honneur, ce mercredi 23 octobre, une tradition mexicain : el Día de los Muertos 💀

À cette occasion, venez rencontrer des étudiant·es du monde entier et découvrez cette culture riche en tradition 🇲🇽

Inscrivez-vous 👉 https://t.co/ip7qFRvv0H https://t.co/K2IIemtX2g",Université de Lille,Mon Oct 21 10:12:21 +0000 2024
"📣 Dans le cadre de l’amélioration continue des conditions de travail à @universitereims 🏫🎓, une visite du pôle IPPA👩‍🏫👨‍🏫🖥️📽️@DN_URCA a eu lieu👍 👏Bravo à toutes les équipes qui s’engagent✅chaque jour🌞pour faire briller notre université !👏💪🔝 #FiersDÊtreURCA #ACCT #URCA https://t.co/1wkMv8dX7S",Hassan Khartabil,Mon Oct 21 10:07:11 +0000 2024
"Rachat d’Ubisoft par le Chinois Tencent : que peut (vraiment) faire le gouvernement ?

Par Arnaud de Nanteuil, Professeur à l’Université Paris Est Créteil (@UPECactus) ⤵️

https://t.co/vRv81d9SDX",Le Club des juristes,Mon Oct 21 10:07:05 +0000 2024
"@NICOLAS51267162 @UnionNatioPop Je crois surtout que s'il était supérieurement intelligent, cela se verrait. Le reste, ça peut vouloir tout et rien dire. Les étudiants les plus brillants que je connaisse ont tous passé les années d'université les unes après les autres.",AmM,Mon Oct 21 10:06:43 +0000 2024
"🚨 #Microsoft sonne l’alarme : les #cyberattaques atteignent des records. En 2023, les attaques par #hameçonnage ont bondi de 58 %, avec un impact financier de 3,5 milliards $ prévu en 2024. https://t.co/EXm7os6Tbx",Cyber University,Mon Oct 21 10:06:01 +0000 2024
🧗‍♂️ Inauguration du mur d'escalade de haut niveau du Palais universitaire des sports Veyrassi. Une infrastructure clé qui complète les installations &amp; qui marque la continuité de la rénovation du campus @UFRStapsMontpel accueillant plus de 2200 étudiants 🧗 https://t.co/wBaWR8xUmS,Université de Montpellier,Mon Oct 21 10:05:17 +0000 2024
"Soirée Prysmian x InfraNum 
La soirée d'ouverture Prysmian, désormais incontournable avant le salon #UTNT (Université de la Transition Numérique des Territoires), a encore fait sensation cette année à #Strasbourg ! 
Un beau moment de convivialité et d'échanges avec nos clients ! https://t.co/uTFEU7nmUg",Prysmian FR,Mon Oct 21 10:05:08 +0000 2024
"🔴 %144 Hôpital Maisonneuve-Rosemont
🔴 %213 Hôpital général juif - Jewish General Hospital
🔴 %139 Centre hospitalier de l'Université de Montréal (CHUM)
🔴 %127 Hôpital Cité-de-la-Santé
🔴 %108 Hôpital de l'Enfant-Jésus",ERinfo,Mon Oct 21 10:05:02 +0000 2024
"@pmartin_UdeM Je ne peux pas croire que tu enseignes à l’université, c’est quand même incroyable. Quoi que, à l’UQAM..",Maïna ☀️🇨🇦💙🇫🇷,Mon Oct 21 10:04:47 +0000 2024
"@VictorSinclair3 John F. Kennedy, à l'université de Columbia, le 12 Nov. 1963 - 10 jours avant son meurtre le 22 Novembre 1963. Le discours de trop...",peper,Mon Oct 21 10:01:41 +0000 2024
"🎙️ Podcast 👂 Des Landes, des Forêts 🌲 #2

Découvrez l'interview de R. Bats de l'Université de Bordeaux par M. Guyonnet, de l'asso Echo'logik les sciences participatives dans la forêt des Landes au regard des grands incendies girondins de 2022. 
#climat
https://t.co/wMAKGemwuV https://t.co/IVpgjucH89",Réseau Futurs-ACT,Mon Oct 21 10:00:26 +0000 2024
"#OctobreRose la prévention avec Suzette Delaloge, oncologue à @GustaveRoussy.
Elle dirige le programme Interception : révolution de la prévention avec un dépistage précoce &amp; personnalisé, mêlant génétique, IA et recherche clinique.

🔗 https://t.co/n7Vxf5M3fd https://t.co/T6fNluWqkR",Université Paris-Saclay,Mon Oct 21 10:00:10 +0000 2024
@AaronKakesse @ZemmourEric Mais alors pourquoi n'y a-t'il a d'université africaine dans le top 100 mondial ?,Daniel1068,Mon Oct 21 09:59:28 +0000 2024
"💬 Les 16 et 17 octobre, l’@AVUF_officiel a organisé son colloque annuel à Poitiers sur le thème ""Recherche et Territoires"". 

Ces journées ont mis en lumière les collaborations étroites entre l' @UnivPoitiers et les collectivités territoriales 🎓🤝

👉 https://t.co/fGvFryAEuh https://t.co/wbDLEJfaFh",Fondation Poitiers Université,Mon Oct 21 09:58:50 +0000 2024
"C’est la première Semaine de la santé rurale du Canada! En partenariat avec plus de 90 communautés, l'Université de l'EMNO est fière d’être un chef de file en soins de santé ruraux. @snewbery1
🔗https://t.co/axnjEfGTsB 
 
#SemaineDeLaSantéRurale https://t.co/TJGxohtPa9",NOSM University | Université EMNO,Mon Oct 21 09:55:13 +0000 2024
@TFF1618 *université,Pierre Delarboulas,Mon Oct 21 09:55:04 +0000 2024
"Découvrez la thèse de Laura Canali sur https://t.co/VvC4KziidW via l'abonnement de votre université ou établissement d'enseignement supérieur : https://t.co/5HBwoKulfo
Bonne lecture !",CERIC,Mon Oct 21 09:51:07 +0000 2024
"@taxi_josep80978 @Ithyphallique Quelle honte !
Quelle soumission pour des cadres A FPE qui pourraient obtenir toutes leurs revendications simplement en restant chez eux du 1er jour de leur rentrée de septembre et jusqu'à Noël au moins...
4 mois sans école, collège, lycée ou université, impossible pour tout gvt",Vincent SOSPIRI,Mon Oct 21 09:50:54 +0000 2024
"@MiG22084840 @FabrizioBucella en tant que professeur d'université, il sait faire la différence entre faire un cours, et vulgariser un concept qui met en évidence un biais humain. et accessoirement, il est pas en train de faire un cours. sinon, il aurait défini une suite, sa série, et démontré son résultat.",Remaths ScarBelly,Mon Oct 21 09:49:56 +0000 2024
"Anne Légier, maîtresse de conférences à l'Université Paris Cité, et Marion Pulce, professeur à Sciences Po Lyon, y analysent l'histoire de l'avortement, les luttes féministes et le rôle clé de la Cour suprême. 

3/4

#Féminisme #CourSuprême",Fondation Médecins du Monde,Mon Oct 21 09:49:46 +0000 2024
Ma soeur avait tellement peur de repartir qu'elle a appelé notre père pour qu'il vienne la chercher le midi. L'aprèm mon père m'appelle quand je sors de l'université et passe me chercher. Il me raconte ce qui s'est passé le matin donc au passage on va chercher ma soeur.,⭐💫 House on fire 🔥🏠,Mon Oct 21 09:49:01 +0000 2024
I used to LOVE to read mais mtn l’université à gâcher ça pour moi 🥲,Matching Rolex ⌚️,Mon Oct 21 09:48:35 +0000 2024
"📖 Castagneyrol, Bastien / De l'arbre en ville à la forêt urbaine. Éditions Quæ, 2024. 191 p. 👉https://t.co/OBHoWagA4m",BU de l'Université Paris Dauphine – PSL,Mon Oct 21 09:44:50 +0000 2024
"📃 Hillenkamp, I. (2022). Dans la forêt, le genre. Agroécologie et féminisme dans un environnement sous tension au Brésil. Journal des anthropologues, n° 168-169(1), 79-96. 👉https://t.co/pfntNqDWbX",BU de l'Université Paris Dauphine – PSL,Mon Oct 21 09:44:49 +0000 2024
"📃 Beaudoin, S., &amp; Chaloux, A. (2024). Adoption d’un nouveau cadre mondial pour la biodiversité : bilan critique de la COP 15. Écoscience, 31(1–2), 49–61. 👉
https://t.co/ZutfJA6RmY",BU de l'Université Paris Dauphine – PSL,Mon Oct 21 09:44:49 +0000 2024
"📃Des articles : 
Labardin, P., Loizeau, J., Fabre, A. et Boyer, C. (2024). L’hévéa qui gâche la forêt Ce que la diffusion des prix de revient fait à la forêt coloniale. Revue française de gestion, N° 315(2), 143-164. 👉https://t.co/dSkptdqY6W",BU de l'Université Paris Dauphine – PSL,Mon Oct 21 09:44:48 +0000 2024
"📌 L'Info de la Semaine | COP16 Biodiversité
Source : COP16 biodiversité : gardes forestiers, plongeurs en haute mer, touristes... Le jeu des six familles qui négocieront en Colombie 👉
https://t.co/oQOtNCFT4H",BU de l'Université Paris Dauphine – PSL,Mon Oct 21 09:44:48 +0000 2024
Ça fait tellement sens qu’on soit lundi ET le 21 ET en octobre ET qu’il fasse pas froid,🪐🇵🇸🔻blond winter worker (université era),Mon Oct 21 09:44:28 +0000 2024
"Affaire Mohamed Al Fayed : quelles responsabilités pénales et civiles ?

Par Simon Taylor, Professeur à l’Université Paris Nanterre (@UParisNanterre) ⤵️

https://t.co/PwSo3ykUvs",Le Club des juristes,Mon Oct 21 09:44:19 +0000 2024
"@PolePegase ""La formation tout au long de la vie est un enjeu de société. Si nous ne sommes pas là pour changer les choses, nous ne sommes pas au bon endroit. Je vous souhaite 4 jours de création, d'innovation pour que l'éducation nationale soit au top niveau à l'avenir."" M. Oddon",Université Grenoble Alpes,Mon Oct 21 09:43:33 +0000 2024
L’université t’aura ma mort sur la conscience,༺♡༻,Mon Oct 21 09:42:30 +0000 2024
"📣|  L'Université en Exil (UXIL) du Campus Condorcet, en partenariat avec l’@ICMigrations, lance un appel à projets pour soutenir les activités scientifiques des chercheurs en exil.

Date limite de candidature : le 2 déc. 2024. 
https://t.co/vNSi88ShP2 https://t.co/YIUy6DyGZZ",Campus Condorcet,Mon Oct 21 09:42:02 +0000 2024
"📢 « Coutume et droit en Guyane française, dans l’outre-mer et en Amérique du Sud »
➡️ L'AJDOM a le plaisir de relayer l'annonce de ce colloque qui se tient aujourd'hui à l'Université de Guyane 🙌
#Guyane #Coutume #Outremer
https://t.co/uSqTBBpnnu",L'AJDOM,Mon Oct 21 09:41:26 +0000 2024
"@Shoilitey Mon cousin à Clausthal à l'époque avait gagné son procès contre l'université parce que son prof l'avait mal noté au mündliche Prüfung.
En Allemagne c'est chose courante",Le Renard 🦊 🇨🇲,Mon Oct 21 09:41:26 +0000 2024
"⚠ Ligne 17

➡ Départ 10h05 Université vers Espace Villars
Arrêt🚏 Anatole France non desservi cause route bloquée

#transvillesL17",Transvilles,Mon Oct 21 09:39:43 +0000 2024
"@basirou_barou12 @MarineNation_SN Et j'avais une bourse de mon ancien Parti LD/MPT à travers le Mouvement de la Jeunesse pour aller à l'université Patrice Lumumba de Moscou pour suivre:machine électrique.
Feu Iba DER ferme l'aéroport pour les jeunes révolutionnaires qui avaient leur bourse.",ndiaye madicke,Mon Oct 21 09:39:09 +0000 2024
"Après avoir servi quelques burgers au McDonald's de Feasterville-Trevose en Pennsylvanie, Donald Trump s'est rendu à l'Université de Princeton afin de solutionner la conjecture de Gilbreath irrésolue depuis 1958. Ce mec est un génie 👍👍 https://t.co/jiYHH71Iux",Edmundo Salsa,Mon Oct 21 09:38:57 +0000 2024
@insoumix2 entre les centaine de milliers de place en science sociale(lol) en université publique les mm baltringues au cnrs et les centaine de milliers d'étudiants visa étranger qui est devenu une filière d'immigration y a une bonne quinzaine de milliards d'économie a faire,lex talionis,Mon Oct 21 09:37:26 +0000 2024
"@BazikaDieudonne @MartinBakole01 Cette comparaison ne devrait pas avoir lieu. 
Mutombo Dikembe était un intellectuel il a fini dans une grande université et a poursuivi sa carrière dans le sport, donc il avait cette conscience patriotique d'investir sur des valeurs et la santé communautaire, mais ...",Nathan nzila Benakuna,Mon Oct 21 09:37:24 +0000 2024
"@LegavreJerome Tous les élèves ne veulent pas et ne peuvent pas à aller à l'université.
Ces élèves veulent travailler et non pas aller à l'université pour apprendre à pleurer et quémander de l'argent à l'état.",Philou de tours,Mon Oct 21 09:36:49 +0000 2024
"Rentrée du Master MEEF Pratiques et Ingénierie de la formation
▶️Éducation et Pratiques Inclusives Classe Ordinaire – Enseignement Spécialisé (Parcours EPI-CO/ES)
▶️Savoirs, Apprentissages, Formation, Identité, Recherche (Parcours SAFIR)
▶️ En savoir + https://t.co/Q6dVHgZ3p0 https://t.co/8in70DMn8n",Faculté d'Éducation de l'Université de Montpellier,Mon Oct 21 09:35:15 +0000 2024
"La SIP a été introduite par J. Clerc, dir. du @PolePegase ; M. Oddon, vp Formation tout au long de la vie et apprentissage #UGA ; et P. Boyries, conseiller académique Recherche-Développement  Innovation, Experimentation auprès de madame la Rectrice, représentant cette dernière. https://t.co/nuxNui8hre",Université Grenoble Alpes,Mon Oct 21 09:33:39 +0000 2024
Université Esch-sur-Alzette (L): Associate Professor of Educational Testing (F3-070006) https://t.co/ar8693zs35,jobs_zpid,Mon Oct 21 09:33:07 +0000 2024
"🔔🟥🔐#Cyberactu : Sensibilisation cyber à l'Université de Lomé🇹🇬

▶️À l’occasion du CyberMois, @CDA_tg a animé le 17 octobre 2024 une session de sensibilisation à la Faculté de Droit de l'Université de Lomé.
#infosec #africacybermag #digital #news  #Togo

https://t.co/kTlFIJthXo",Africa CyberSecurity Mag,Mon Oct 21 09:32:54 +0000 2024
"@N_Lesur @ARTHENA_Asso @CohenetCohen Le Prix René Dumesnil (doté de 3 000 euros) est attribué à l’ouvrage « La musique qui vient du froid, Arts, chants et danses des Inuit » de Jean-Jacques Nattiez publié aux Presses de l’Université de Montréal @umontreal. https://t.co/NqdN3PSAn2",Académie des beaux-arts,Mon Oct 21 09:30:23 +0000 2024
"@chatresvnr les gros objets comme ça la personne revient les chercher d'elle même rapidement, mais le reste non y a bien un truc d'objet perdu sur le site de l'université mais personne regarde",simple fog enjoyer,Mon Oct 21 09:30:04 +0000 2024
"@mompontet S'il s'agit d'un cours au choix, il n'y a aucune raison pour qu'il ne puisse pas être formellement enseigné. Une fois, j'ai trouvé un cours de sorcellerie dans une université de Los Angeles.",Natalia 🎗🧡,Mon Oct 21 09:29:29 +0000 2024
"@Mboucaneisback Juste car des gens ne savent pas se tenir dès que quelqu’un est en désaccord avec eux 
Et c’est bien dans les cités qu’on retrouve exclusivement ce genre de comportement ou dans quelques université avec des mouvements + politique que étudiant",Zorojuro,Mon Oct 21 09:29:08 +0000 2024
